OrderID,WarehouseID,ShipDate,DeliveryDate,DeliveryDays,OnTimeFlag,ReturnFlag,ReturnReason
ORD-04046,WH-North,2024-11-06,2024-11-12,7.0,0.0,0.0,
ORD-04047,WH-North,2024-06-21,2024-06-22,2.0,1.0,0.0,
ORD-04048,WH-East,2024-01-30,2024-02-03,5.0,1.0,0.0,
ORD-04049,WH-North,2024-06-30,2024-07-07,8.0,0.0,0.0,
ORD-04050,WH-West,2024-09-11,2024-09-16,8.0,0.0,0.0,
ORD-04051,WH-South,2024-06-08,2024-06-13,6.0,0.0,0.0,
ORD-04052,WH-West,2024-10-09,2024-10-12,6.0,0.0,0.0,
ORD-04053,WH-East,2024-05-14,2024-05-19,8.0,0.0,0.0,
ORD-04054,WH-North,2024-09-14,2024-09-21,9.0,0.0,0.0,
ORD-04055,WH-North,2024-03-21,2024-03-24,,0.0,0.0,
ORD-04056,WH-East,2024-10-21,2024-10-26,7.0,0.0,0.0,
ORD-04057,WH-West,2024-08-13,2024-08-20,10.0,0.0,0.0,
ORD-04058,WH-South,2024-03-26,2024-03-31,6.0,0.0,0.0,
ORD-04059,WH-North,2024-04-30,2024-05-04,5.0,1.0,0.0,
ORD-04060,WH-West,2024-10-27,2024-11-02,8.0,0.0,0.0,
ORD-04061,WH-North,2024-08-03,2024-08-08,8.0,,0.0,
ORD-04062,WH-East,2024-03-24,2024-03-30,9.0,0.0,0.0,
ORD-04063,WH-West,2024-12-17,2024-12-20,6.0,0.0,0.0,
ORD-04064,WH-East,2024-10-06,2024-10-10,7.0,0.0,0.0,
ORD-04065,WH-North,2024-12-19,2024-12-25,7.0,0.0,0.0,
ORD-04066,WH-West,2024-06-27,2024-06-29,5.0,1.0,1.0,Defective
ORD-04067,WH-North,2024-07-17,2024-07-23,8.0,0.0,1.0,Changed Mind
ORD-04068,WH-North,2024-12-07,2024-12-08,2.0,1.0,0.0,
ORD-04069,WH-South,2024-07-12,2024-07-19,9.0,,0.0,
ORD-04070,WH-East,2024-10-30,2024-11-04,8.0,0.0,0.0,
ORD-04071,WH-West,2024-04-13,2024-04-19,7.0,0.0,0.0,
ORD-04072,WH-North,2024-06-08,2024-06-11,4.0,1.0,0.0,
ORD-04073,WH-South,2024-02-18,2024-02-25,8.0,0.0,0.0,
ORD-04074,WH-South,2024-03-03,2024-03-07,6.0,0.0,0.0,
ORD-04075,WH-South,2024-01-28,2024-02-03,8.0,0.0,0.0,
ORD-04076,WH-North,2024-01-20,2024-01-22,,1.0,0.0,
ORD-04077,WH-North,2024-12-27,2024-12-30,4.0,1.0,0.0,
ORD-04078,WH-South,2024-04-16,2024-04-22,7.0,0.0,0.0,
ORD-04079,WH-South,2024-09-22,2024-09-26,7.0,0.0,0.0,
ORD-04080,WH-South,2024-12-01,2024-12-04,6.0,0.0,0.0,
ORD-04081,WH-North,2024-08-02,2024-08-09,8.0,0.0,0.0,
ORD-04082,WH-East,2024-04-01,2024-04-03,4.0,1.0,0.0,
ORD-04083,WH-West,2024-10-06,2024-10-12,7.0,0.0,0.0,
ORD-04084,WH-East,2024-08-18,2024-08-25,10.0,0.0,0.0,
ORD-04085,WH-North,2024-11-02,2024-11-04,4.0,1.0,0.0,
ORD-04086,WH-West,2024-10-06,2024-10-11,8.0,0.0,0.0,
ORD-04087,WH-North,2024-12-03,,4.0,1.0,0.0,
ORD-04088,WH-West,2024-08-09,2024-08-12,4.0,1.0,0.0,
ORD-04089,WH-West,2024-05-14,2024-05-20,8.0,0.0,0.0,
ORD-04090,WH-East,2024-09-30,2024-10-04,7.0,0.0,0.0,
ORD-04091,WH-West,2024-01-25,2024-01-26,4.0,1.0,0.0,
ORD-04092,WH-North,2024-12-26,2024-12-28,3.0,1.0,1.0,Defective
ORD-04093,WH-West,2024-02-21,2024-02-28,9.0,0.0,0.0,
ORD-04094,WH-West,2024-05-27,2024-05-28,3.0,1.0,0.0,
ORD-04095,WH-East,2024-11-26,2024-12-03,8.0,0.0,0.0,
ORD-04096,WH-South,2024-09-03,2024-09-07,7.0,0.0,0.0,
ORD-04097,WH-North,2024-06-13,2024-06-15,3.0,1.0,0.0,
ORD-04098,WH-South,2024-08-01,2024-08-08,8.0,0.0,0.0,
ORD-04099,WH-South,2024-11-16,2024-11-22,9.0,0.0,0.0,
ORD-04100,WH-North,2024-05-30,2024-05-31,3.0,1.0,1.0,Not as Expected
ORD-04101,WH-East,2024-11-02,2024-11-07,6.0,0.0,0.0,
ORD-04102,WH-North,2024-02-22,2024-02-25,6.0,0.0,0.0,
ORD-04103,WH-North,2024-10-09,2024-10-14,8.0,0.0,1.0,Damaged
ORD-04104,WH-South,2024-11-10,2024-11-11,3.0,1.0,0.0,
ORD-04105,WH-West,2024-03-07,2024-03-12,8.0,0.0,0.0,
ORD-04106,WH-South,2024-06-06,2024-06-09,4.0,1.0,0.0,
ORD-04107,WH-North,2024-03-28,2024-03-29,4.0,1.0,0.0,
ORD-04108,WH-West,2024-10-23,2024-10-24,2.0,1.0,0.0,
ORD-04109,WH-North,2024-08-31,2024-09-07,10.0,0.0,,
ORD-04110,WH-East,2024-09-10,2024-09-12,5.0,1.0,0.0,
ORD-04111,WH-South,2024-03-26,2024-03-29,6.0,0.0,0.0,
ORD-04112,WH-East,2024-03-05,2024-03-09,5.0,,0.0,
ORD-04113,WH-West,2024-01-22,2024-01-28,8.0,0.0,0.0,
ORD-04114,WH-East,2024-05-07,2024-05-10,6.0,0.0,1.0,Defective
ORD-04115,WH-South,2024-09-02,2024-09-03,4.0,1.0,0.0,
ORD-04116,WH-North,2024-11-18,2024-11-23,8.0,0.0,0.0,
ORD-04117,WH-North,2024-09-30,2024-10-06,9.0,0.0,0.0,
ORD-04118,WH-South,2024-06-23,2024-06-27,6.0,0.0,0.0,
ORD-04119,WH-North,2024-12-07,2024-12-10,5.0,1.0,0.0,
ORD-04120,WH-North,2024-10-25,2024-11-01,8.0,0.0,0.0,
ORD-04121,WH-West,2024-12-12,2024-12-14,5.0,1.0,0.0,
ORD-04122,WH-North,2024-07-04,2024-07-09,7.0,0.0,0.0,
ORD-04123,WH-South,2024-04-30,2024-05-03,6.0,0.0,0.0,
ORD-04124,WH-West,2024-01-09,2024-01-12,,1.0,0.0,
ORD-04125,WH-South,2024-10-18,2024-10-20,3.0,1.0,0.0,
ORD-04126,WH-North,2024-02-18,2024-02-24,8.0,0.0,0.0,
ORD-04127,WH-North,2024-04-18,2024-04-22,5.0,1.0,0.0,
ORD-04128,WH-East,2024-08-23,2024-08-27,7.0,0.0,0.0,
ORD-04129,WH-North,2024-08-27,2024-09-01,6.0,0.0,0.0,
ORD-04130,WH-South,2024-08-25,2024-08-30,7.0,0.0,0.0,
ORD-04131,WH-North,2024-03-03,2024-03-05,3.0,1.0,0.0,
ORD-04132,WH-South,2024-06-12,2024-06-14,3.0,,0.0,
ORD-04133,WH-East,2024-09-03,2024-09-06,4.0,1.0,0.0,
ORD-04134,WH-East,2024-12-02,2024-12-06,5.0,1.0,1.0,Defective
ORD-04135,WH-East,2024-10-28,2024-11-02,7.0,0.0,0.0,
ORD-04136,WH-West,2024-12-03,2024-12-09,7.0,0.0,0.0,
ORD-04137,WH-East,2024-11-01,2024-11-02,4.0,1.0,0.0,
ORD-04138,WH-West,2024-09-03,2024-09-05,5.0,1.0,0.0,
ORD-04139,WH-West,2024-03-24,2024-03-31,8.0,0.0,1.0,Not as Expected
ORD-04140,WH-West,2024-09-12,2024-09-16,7.0,0.0,0.0,
ORD-04141,WH-South,2024-09-23,2024-09-28,6.0,0.0,0.0,
ORD-04142,WH-North,2024-08-28,2024-08-29,3.0,1.0,0.0,
ORD-04143,WH-South,2024-07-03,2024-07-04,2.0,1.0,0.0,
ORD-04144,WH-North,2024-07-31,2024-08-04,7.0,0.0,0.0,
ORD-04145,WH-West,2024-05-18,2024-05-20,5.0,1.0,0.0,
ORD-04146,WH-West,2024-07-11,2024-07-16,6.0,0.0,0.0,
ORD-04147,WH-North,2024-03-17,2024-03-23,8.0,0.0,0.0,
ORD-04148,WH-East,2024-11-12,2024-11-15,5.0,1.0,0.0,
ORD-04149,WH-West,2024-03-31,2024-04-07,9.0,0.0,0.0,
ORD-04150,WH-South,2024-02-27,2024-03-01,5.0,1.0,0.0,
ORD-04151,WH-North,2024-06-26,2024-07-03,10.0,0.0,0.0,
ORD-04152,WH-West,2024-09-29,2024-10-05,8.0,0.0,0.0,
ORD-04153,WH-North,2024-06-18,2024-06-24,7.0,0.0,0.0,
ORD-04154,WH-South,2024-04-29,2024-05-04,6.0,0.0,0.0,
ORD-04155,WH-South,2024-08-11,2024-08-12,3.0,1.0,1.0,Not as Expected
ORD-04156,,2024-05-19,2024-05-24,6.0,0.0,1.0,Damaged
ORD-04157,WH-South,2024-12-07,2024-12-11,7.0,0.0,,
ORD-04158,WH-West,2024-12-12,2024-12-13,4.0,1.0,0.0,
ORD-04159,WH-North,2024-07-18,2024-07-20,4.0,1.0,0.0,
ORD-04160,WH-North,2024-05-05,2024-05-06,2.0,1.0,0.0,
ORD-04161,WH-West,2024-10-18,2024-10-22,6.0,0.0,0.0,
ORD-04162,WH-North,2024-01-22,2024-01-27,8.0,0.0,0.0,
ORD-04163,WH-North,2024-07-02,2024-07-07,6.0,0.0,1.0,Defective
ORD-04164,WH-West,2024-05-26,2024-06-01,9.0,0.0,0.0,
ORD-04165,WH-North,2025-01-03,2025-01-06,6.0,0.0,0.0,
ORD-04166,WH-South,2024-01-08,2024-01-11,5.0,1.0,0.0,
ORD-04167,,2024-08-12,2024-08-13,3.0,1.0,0.0,
ORD-04168,WH-East,2024-10-17,2024-10-22,6.0,0.0,1.0,Defective
ORD-04169,WH-North,2024-07-07,2024-07-10,6.0,0.0,0.0,
ORD-04170,WH-West,2024-02-24,2024-02-28,6.0,0.0,0.0,
ORD-04171,WH-West,2024-12-23,2024-12-29,7.0,0.0,0.0,
ORD-04172,WH-South,2024-07-14,2024-07-15,2.0,1.0,0.0,
ORD-04173,WH-West,2024-09-18,2024-09-22,6.0,0.0,0.0,
ORD-04174,WH-North,2024-04-22,2024-04-28,8.0,0.0,0.0,
ORD-04175,WH-East,2024-08-02,2024-08-04,5.0,1.0,0.0,
ORD-04176,WH-West,2024-07-02,2024-07-06,7.0,0.0,0.0,
ORD-04177,WH-West,2024-01-08,2024-01-11,5.0,1.0,0.0,
ORD-04178,WH-North,2024-02-28,2024-03-02,5.0,1.0,0.0,
ORD-04179,WH-North,2024-11-14,2024-11-15,4.0,1.0,1.0,Not as Expected
ORD-04180,WH-East,2024-04-27,2024-05-01,7.0,0.0,0.0,
ORD-04181,WH-South,2024-04-01,2024-04-08,10.0,0.0,0.0,
ORD-04182,WH-South,2024-07-05,2024-07-10,7.0,0.0,0.0,
ORD-04183,WH-North,2024-10-21,2024-10-26,6.0,0.0,0.0,
ORD-04184,WH-West,2024-01-12,2024-01-15,5.0,1.0,0.0,
ORD-04185,WH-North,2024-08-31,2024-09-02,4.0,1.0,0.0,
ORD-04186,WH-West,2024-02-29,2024-03-07,8.0,0.0,0.0,
ORD-04187,WH-South,2024-02-02,2024-02-06,7.0,0.0,0.0,
ORD-04188,WH-South,2024-02-02,2024-02-05,5.0,1.0,,
ORD-04189,WH-North,2024-11-02,2024-11-05,4.0,1.0,0.0,
ORD-04190,WH-West,2024-02-23,2024-02-29,9.0,0.0,0.0,
ORD-04191,WH-East,2024-01-13,2024-01-14,3.0,1.0,0.0,
ORD-04192,WH-West,2024-06-28,2024-06-30,4.0,1.0,0.0,
ORD-04193,WH-South,2024-11-29,2024-11-30,4.0,1.0,1.0,Wrong Size
ORD-04194,WH-East,2024-04-14,2024-04-17,5.0,1.0,0.0,
ORD-04195,WH-East,2024-06-17,2024-06-21,7.0,0.0,0.0,
ORD-04196,WH-East,2024-01-26,2024-01-31,6.0,0.0,0.0,
ORD-04197,WH-North,2024-06-11,2024-06-12,4.0,1.0,0.0,
ORD-04198,WH-East,2024-08-14,2024-08-15,4.0,1.0,0.0,
ORD-04199,WH-North,2024-08-06,2024-08-13,9.0,,0.0,
ORD-04200,WH-North,2024-05-29,2024-05-30,2.0,1.0,0.0,
ORD-04201,WH-West,2024-05-10,2024-05-11,4.0,1.0,0.0,
ORD-04202,WH-West,2024-02-11,2024-02-12,2.0,1.0,0.0,
ORD-04203,WH-South,2024-05-20,2024-05-23,4.0,1.0,0.0,
ORD-04204,WH-East,2024-02-28,2024-03-02,6.0,0.0,0.0,
ORD-04205,WH-South,2024-10-27,2024-11-02,7.0,0.0,0.0,
ORD-04206,WH-North,2024-12-06,2024-12-09,5.0,1.0,0.0,
ORD-04207,WH-East,2024-12-03,2024-12-09,,0.0,0.0,
ORD-04208,WH-North,2024-11-29,2024-12-05,9.0,0.0,0.0,
ORD-04209,WH-North,2024-08-23,2024-08-28,7.0,0.0,0.0,
ORD-04210,WH-North,2024-10-19,2024-10-26,8.0,0.0,0.0,
ORD-04211,WH-South,2024-04-16,2024-04-19,5.0,1.0,0.0,
ORD-04212,WH-North,2024-09-29,2024-10-01,5.0,1.0,0.0,
ORD-04213,WH-West,2024-07-19,2024-07-26,10.0,0.0,0.0,
ORD-04214,WH-South,2024-07-24,2024-07-26,4.0,1.0,0.0,
ORD-04215,WH-West,,2024-10-19,8.0,0.0,0.0,
ORD-04216,WH-West,2024-04-11,2024-04-14,4.0,1.0,1.0,Not as Expected
ORD-04217,WH-South,2024-05-19,2024-05-22,5.0,1.0,0.0,
ORD-04218,WH-South,2024-12-17,2024-12-21,7.0,0.0,0.0,
ORD-04219,WH-North,2024-01-23,2024-01-26,4.0,,1.0,Damaged
ORD-04220,WH-West,2024-07-05,,6.0,0.0,0.0,
ORD-04221,WH-South,2024-12-21,2024-12-26,7.0,0.0,0.0,
ORD-04222,,2024-09-04,2024-09-11,9.0,0.0,0.0,
ORD-04223,WH-South,2024-08-08,2024-08-13,6.0,0.0,,Not as Expected
ORD-04224,WH-North,2024-04-10,2024-04-15,6.0,0.0,1.0,Changed Mind
ORD-04225,WH-West,2024-05-31,2024-06-07,10.0,0.0,0.0,
ORD-04226,WH-East,2024-11-20,2024-11-21,2.0,1.0,0.0,
ORD-04227,WH-North,2024-08-18,,8.0,0.0,0.0,
ORD-04228,WH-North,2024-07-23,2024-07-26,4.0,1.0,0.0,
ORD-04229,WH-North,2024-02-26,2024-03-04,8.0,0.0,0.0,
ORD-04230,WH-North,2024-01-19,2024-01-21,5.0,1.0,0.0,
ORD-04231,WH-North,2024-12-21,2024-12-22,4.0,1.0,0.0,
ORD-04232,WH-West,2024-05-24,2024-05-31,8.0,0.0,0.0,
ORD-04233,WH-North,2024-08-24,2024-08-28,7.0,0.0,0.0,
ORD-04234,WH-North,2024-02-22,2024-02-26,5.0,1.0,0.0,
ORD-04235,WH-East,2024-10-14,2024-10-18,7.0,0.0,0.0,
ORD-04236,WH-East,2024-12-08,2024-12-14,7.0,0.0,0.0,
ORD-04237,WH-South,2024-08-12,2024-08-16,7.0,0.0,0.0,
ORD-04238,WH-North,2024-02-07,2024-02-11,7.0,0.0,0.0,
ORD-04239,WH-West,2024-08-27,2024-08-31,6.0,0.0,0.0,
ORD-04240,WH-East,2024-11-01,,2.0,1.0,0.0,
ORD-04241,WH-North,2024-07-01,2024-07-06,6.0,0.0,0.0,
ORD-04242,WH-North,2024-11-15,2024-11-20,7.0,0.0,0.0,
ORD-04243,WH-South,2024-09-29,2024-10-06,9.0,0.0,,
ORD-04244,WH-South,2024-12-28,2024-12-30,4.0,1.0,0.0,
ORD-04245,WH-East,2024-09-28,2024-10-02,7.0,0.0,1.0,Not as Expected
ORD-04246,WH-North,2024-03-03,2024-03-07,7.0,0.0,0.0,
ORD-04247,WH-East,2024-05-06,2024-05-12,8.0,0.0,0.0,
ORD-04248,WH-East,2024-03-22,2024-03-26,7.0,0.0,0.0,
ORD-04249,WH-East,2024-12-04,,3.0,1.0,0.0,
ORD-04250,WH-South,2024-10-10,2024-10-15,6.0,0.0,0.0,
ORD-04251,WH-North,2024-09-13,2024-09-17,5.0,1.0,0.0,
ORD-04252,WH-North,2024-04-04,2024-04-10,8.0,0.0,0.0,
ORD-04253,WH-South,2024-03-09,2024-03-11,5.0,1.0,0.0,
ORD-04254,WH-South,2024-10-06,,7.0,0.0,0.0,
ORD-04255,WH-East,2024-07-31,2024-08-03,4.0,1.0,0.0,
ORD-04256,WH-South,2024-03-08,2024-03-12,,0.0,0.0,
ORD-04257,WH-East,2024-09-22,,6.0,0.0,0.0,
ORD-04258,WH-West,2024-01-23,2024-01-26,4.0,1.0,0.0,
ORD-04259,WH-West,2024-05-08,2024-05-12,7.0,0.0,0.0,
ORD-04260,WH-North,2024-07-30,2024-08-02,6.0,0.0,0.0,
ORD-04261,WH-East,2024-02-05,2024-02-08,4.0,1.0,0.0,
ORD-04262,WH-North,2024-12-30,2025-01-05,7.0,0.0,0.0,
ORD-04263,WH-West,2024-03-11,2024-03-18,9.0,0.0,0.0,
ORD-04264,WH-North,2024-03-03,2024-03-06,6.0,0.0,0.0,
ORD-04265,WH-East,2024-03-23,2024-03-25,3.0,1.0,0.0,
ORD-04266,WH-West,2024-10-29,2024-11-05,9.0,0.0,0.0,
ORD-04267,WH-East,2024-06-11,2024-06-15,5.0,1.0,0.0,
ORD-04268,WH-South,2024-08-17,2024-08-20,4.0,1.0,0.0,
ORD-04269,WH-South,2024-01-12,2024-01-17,7.0,0.0,0.0,
ORD-04270,WH-West,2024-01-30,2024-01-31,2.0,1.0,0.0,
ORD-04271,WH-West,2024-06-11,2024-06-17,7.0,0.0,0.0,
ORD-04272,WH-East,2024-12-02,2024-12-06,7.0,0.0,1.0,Not as Expected
ORD-04273,WH-South,2024-11-21,2024-11-23,4.0,1.0,0.0,
ORD-04274,WH-South,2024-02-13,2024-02-15,5.0,1.0,0.0,
ORD-04275,WH-East,2024-08-09,2024-08-14,8.0,0.0,0.0,
ORD-04276,WH-East,2025-01-01,2025-01-08,,0.0,1.0,Defective
ORD-04277,WH-South,2024-06-20,2024-06-23,6.0,0.0,0.0,
ORD-04278,WH-West,2024-11-08,2024-11-09,4.0,1.0,0.0,
ORD-04279,WH-East,2024-02-27,2024-03-04,7.0,0.0,0.0,
ORD-04280,WH-West,2024-12-07,2024-12-13,7.0,0.0,0.0,
ORD-04281,,2024-11-01,2024-11-08,8.0,0.0,0.0,
ORD-04282,WH-West,2024-12-29,2025-01-04,8.0,0.0,0.0,
ORD-04283,WH-North,2024-09-25,2024-09-26,2.0,1.0,0.0,
ORD-04284,WH-South,2024-05-28,2024-05-31,4.0,1.0,0.0,
ORD-04285,WH-East,2025-01-03,2025-01-05,5.0,1.0,0.0,
ORD-04286,WH-West,2024-04-16,2024-04-17,2.0,1.0,0.0,
ORD-04287,WH-North,2024-05-26,2024-05-27,2.0,1.0,0.0,
ORD-04288,WH-North,2024-10-30,2024-10-31,4.0,1.0,0.0,
ORD-04289,WH-East,2024-10-22,2024-10-24,5.0,1.0,0.0,
ORD-04290,WH-East,2024-12-21,2024-12-24,6.0,0.0,0.0,
ORD-04291,WH-North,2024-03-30,2024-04-05,7.0,0.0,0.0,
ORD-04292,WH-South,2024-11-05,2024-11-08,4.0,1.0,1.0,
ORD-04293,WH-North,2024-10-11,2024-10-15,7.0,0.0,0.0,
ORD-04294,WH-West,2024-01-29,2024-02-01,5.0,1.0,0.0,
ORD-04295,WH-West,2024-06-19,2024-06-26,10.0,0.0,0.0,
ORD-04296,WH-South,2024-04-27,2024-05-04,10.0,0.0,0.0,
ORD-04297,WH-North,2024-05-20,2024-05-27,8.0,0.0,0.0,
ORD-04298,WH-West,2024-12-21,2024-12-28,8.0,0.0,0.0,
ORD-04299,WH-West,2024-09-04,2024-09-06,3.0,1.0,0.0,
ORD-04300,WH-West,2024-10-11,2024-10-12,2.0,1.0,0.0,
ORD-04301,WH-South,2024-12-05,2024-12-12,10.0,0.0,0.0,
ORD-04302,WH-East,2024-05-07,2024-05-10,6.0,0.0,0.0,
ORD-04303,WH-East,2024-11-08,2024-11-09,3.0,1.0,0.0,
ORD-04304,WH-South,2024-06-13,2024-06-18,7.0,0.0,0.0,
ORD-04305,,,2024-11-19,5.0,1.0,,
ORD-04306,WH-South,2024-03-18,2024-03-23,7.0,0.0,0.0,
ORD-04307,WH-South,2024-12-30,2024-12-31,4.0,1.0,0.0,
ORD-04308,WH-West,2024-03-22,2024-03-23,2.0,1.0,,Changed Mind
ORD-04309,WH-South,2024-05-21,2024-05-27,8.0,0.0,0.0,
ORD-04310,WH-East,2024-10-05,2024-10-12,10.0,0.0,0.0,
ORD-04311,WH-East,2024-06-28,2024-06-30,5.0,1.0,0.0,
ORD-04312,WH-North,2024-09-19,2024-09-20,3.0,1.0,0.0,
ORD-04313,WH-North,2024-06-12,2024-06-19,10.0,0.0,0.0,
ORD-04314,WH-West,2024-10-18,2024-10-25,8.0,0.0,0.0,
ORD-04315,,2024-04-16,2024-04-17,2.0,1.0,0.0,
ORD-04316,WH-South,2024-01-31,2024-02-04,5.0,1.0,0.0,
ORD-04317,WH-East,2024-04-09,2024-04-13,6.0,0.0,0.0,
ORD-04318,WH-East,2024-07-25,2024-07-31,9.0,0.0,0.0,
ORD-04319,WH-South,2024-03-25,2024-03-30,7.0,0.0,0.0,
ORD-04320,WH-North,2024-06-02,2024-06-04,4.0,1.0,0.0,
ORD-04321,WH-East,2024-06-22,2024-06-28,9.0,0.0,0.0,
ORD-04322,WH-South,2024-02-01,2024-02-02,3.0,1.0,1.0,Defective
ORD-04323,WH-East,2024-08-06,2024-08-13,10.0,0.0,0.0,
ORD-04324,WH-East,2024-12-01,2024-12-04,5.0,1.0,0.0,
ORD-04325,WH-South,2024-03-29,2024-04-01,5.0,1.0,0.0,
ORD-04326,WH-East,2024-08-03,2024-08-09,,0.0,0.0,
ORD-04327,WH-South,2024-09-06,2024-09-13,9.0,0.0,0.0,
ORD-04328,WH-West,2024-06-29,2024-07-04,,0.0,0.0,
ORD-04329,WH-East,2024-10-21,2024-10-26,8.0,0.0,0.0,
ORD-04330,WH-South,2024-06-27,2024-07-01,5.0,1.0,0.0,
ORD-04331,WH-South,2024-07-11,2024-07-17,9.0,0.0,0.0,
ORD-04332,WH-North,2024-01-22,2024-01-25,6.0,0.0,0.0,
ORD-04333,WH-South,2024-10-26,2024-10-27,4.0,1.0,0.0,
ORD-04334,WH-North,2024-09-26,2024-09-29,6.0,0.0,0.0,
ORD-04335,WH-South,2024-01-30,2024-02-06,9.0,0.0,0.0,
ORD-04336,WH-East,2024-05-27,2024-06-02,8.0,0.0,0.0,
ORD-04337,,2024-12-09,2024-12-15,9.0,0.0,0.0,
ORD-04338,WH-East,2024-06-03,2024-06-06,5.0,1.0,0.0,
ORD-04339,WH-North,2024-07-09,2024-07-16,8.0,0.0,,
ORD-04340,WH-North,2024-12-03,2024-12-08,7.0,0.0,0.0,
ORD-04341,WH-West,2024-10-20,2024-10-26,7.0,0.0,0.0,
ORD-04342,WH-South,,2024-08-16,5.0,1.0,0.0,
ORD-04343,WH-East,2024-11-23,2024-11-28,7.0,0.0,0.0,
ORD-04344,WH-South,2024-11-27,2024-11-28,4.0,1.0,1.0,Not as Expected
ORD-04345,WH-North,2024-07-26,2024-07-29,4.0,1.0,0.0,
ORD-04346,WH-North,2024-07-17,2024-07-19,4.0,1.0,1.0,Not as Expected
ORD-04347,WH-East,2024-06-24,,7.0,0.0,0.0,
ORD-04348,WH-South,2024-12-26,2024-12-27,2.0,1.0,0.0,
ORD-04349,WH-South,2024-10-13,2024-10-17,6.0,0.0,0.0,
ORD-04350,WH-South,2024-02-21,2024-02-24,5.0,1.0,0.0,
ORD-04351,WH-North,2024-12-01,,6.0,0.0,0.0,
ORD-04352,WH-North,2024-07-23,2024-07-25,4.0,1.0,0.0,
ORD-04353,WH-East,2024-01-13,2024-01-18,8.0,0.0,0.0,
ORD-04354,WH-South,2024-08-25,2024-08-30,6.0,0.0,0.0,
ORD-04355,WH-West,2024-06-14,2024-06-18,6.0,0.0,0.0,
ORD-04356,WH-North,2024-11-02,2024-11-05,,1.0,0.0,
ORD-04357,WH-South,2024-03-26,2024-03-30,6.0,0.0,0.0,
ORD-04358,WH-East,2024-11-10,2024-11-16,9.0,0.0,0.0,
ORD-04359,WH-North,2024-08-18,2024-08-19,2.0,1.0,0.0,
ORD-04360,WH-East,2024-01-30,2024-02-01,3.0,1.0,0.0,
ORD-04361,WH-West,2024-12-31,2025-01-03,5.0,1.0,0.0,
ORD-04362,WH-West,2024-07-29,2024-08-03,8.0,0.0,0.0,
ORD-04363,WH-North,2024-05-01,2024-05-03,5.0,1.0,0.0,
ORD-04364,WH-West,2024-07-12,2024-07-19,9.0,,0.0,
ORD-04365,WH-East,2024-11-29,2024-12-04,6.0,0.0,0.0,
ORD-04366,WH-West,2024-05-07,2024-05-10,4.0,1.0,0.0,
ORD-04367,WH-South,2024-03-18,2024-03-24,7.0,0.0,0.0,
ORD-04368,WH-West,2024-02-21,2024-02-24,6.0,0.0,0.0,
ORD-04369,WH-North,2024-04-08,2024-04-12,7.0,0.0,1.0,Defective
ORD-04370,WH-North,2024-10-20,2024-10-21,3.0,1.0,0.0,
ORD-04371,WH-South,2024-08-01,2024-08-02,3.0,1.0,0.0,
ORD-04372,WH-West,2024-04-28,2024-05-04,8.0,0.0,0.0,
ORD-04373,WH-East,2024-03-19,2024-03-24,7.0,0.0,0.0,
ORD-04374,WH-South,2024-05-23,2024-05-24,2.0,1.0,1.0,Defective
ORD-04375,WH-West,2024-12-17,2024-12-18,2.0,1.0,0.0,
ORD-04376,WH-South,2024-05-09,2024-05-13,5.0,1.0,0.0,
ORD-04377,WH-West,2024-12-26,2024-12-30,6.0,0.0,0.0,
ORD-04378,WH-East,2024-07-15,2024-07-18,5.0,1.0,0.0,
ORD-04379,WH-East,2024-04-01,2024-04-02,4.0,1.0,1.0,Wrong Size
ORD-04380,WH-East,2024-11-27,2024-12-02,8.0,0.0,0.0,
ORD-04381,WH-East,2024-07-17,2024-07-20,4.0,1.0,0.0,
ORD-04382,WH-North,2024-10-12,2024-10-16,5.0,1.0,0.0,
ORD-04383,WH-West,2024-12-07,2024-12-12,6.0,0.0,0.0,
ORD-04384,WH-North,2024-01-30,2024-02-06,10.0,0.0,0.0,
ORD-04385,WH-North,2024-02-05,2024-02-12,9.0,0.0,0.0,
ORD-04386,WH-East,2024-10-04,2024-10-09,8.0,0.0,0.0,
ORD-04387,WH-East,2024-04-19,2024-04-24,6.0,0.0,0.0,
ORD-04388,WH-West,2024-03-08,2024-03-12,7.0,0.0,1.0,Damaged
ORD-04389,WH-North,2024-01-15,2024-01-18,5.0,1.0,0.0,
ORD-04390,WH-South,,2024-01-17,7.0,0.0,0.0,
ORD-04391,WH-West,2024-10-06,2024-10-13,8.0,0.0,0.0,
ORD-04392,WH-North,2024-02-28,2024-03-04,7.0,0.0,0.0,
ORD-04393,WH-South,2024-07-15,2024-07-17,3.0,1.0,0.0,
ORD-04394,WH-East,2024-08-19,2024-08-24,7.0,0.0,0.0,
ORD-04395,WH-East,2024-06-04,2024-06-05,4.0,1.0,0.0,
ORD-04396,WH-West,2024-02-01,2024-02-08,8.0,0.0,0.0,
ORD-04397,WH-East,2024-10-27,2024-10-28,3.0,1.0,0.0,
ORD-04398,WH-South,2024-01-05,2024-01-09,7.0,,0.0,
ORD-04399,WH-South,2024-10-08,2024-10-10,3.0,1.0,0.0,
ORD-04400,WH-West,2024-11-11,2024-11-15,5.0,1.0,0.0,
ORD-04401,WH-North,2024-06-23,2024-06-30,10.0,0.0,0.0,
ORD-04402,WH-North,2024-08-08,2024-08-10,3.0,1.0,0.0,
ORD-04403,,2024-07-26,2024-07-27,3.0,1.0,0.0,
