OrderID,CustomerID,OrderDate,Channel,Status
ORD-03885,CUST-0403,2024-07-22,Marketplace,Delivered
ORD-03886,CUST-0124,2024-05-09,InStore,Delivered
ORD-03887,CUST-0256,2024-02-09,Online,Delivered
ORD-03888,CUST-0139,2024-12-17,InStore,Delivered
ORD-03889,CUST-0206,2024-01-17,Online,Delivered
ORD-03890,CUST-0047,2024-04-17,Online,Returned
ORD-03891,CUST-0217,2024-04-24,Online,Delivered
ORD-03892,CUST-0319,2024-05-12,Marketplace,Delivered
ORD-03893,CUST-0391,2024-03-13,Marketplace,Delivered
ORD-03894,CUST-0463,2024-10-30,Online,Delivered
ORD-03895,CUST-0350,2024-02-12,InStore,Pending
ORD-03896,CUST-0123,2024-09-14,Online,Delivered
ORD-03897,CUST-0031,2024-02-10,Online,Delivered
ORD-03898,CUST-0472,2024-01-23,Online,Pending
ORD-03899,CUST-0055,2024-12-19,Marketplace,Delivered
ORD-03900,CUST-0153,2024-03-29,Marketplace,Delivered
ORD-03901,CUST-0456,2024-11-02,Online,Delivered
ORD-03902,CUST-0286,2024-08-04,Marketplace,Delivered
ORD-03903,CUST-0036,2024-02-19,Online,Pending
ORD-03904,CUST-0306,2024-12-07,Marketplace,Delivered
ORD-03905,CUST-0398,2024-04-26,InStore,Pending
ORD-03906,CUST-0285,2024-11-15,Online,Pending
ORD-03907,CUST-0411,2024-03-15,InStore,Delivered
ORD-03908,CUST-0373,2024-11-24,Marketplace,Delivered
ORD-03909,CUST-0256,2024-01-06,Online,Delivered
ORD-03910,CUST-0178,2024-07-03,InStore,Delivered
ORD-03911,CUST-0036,2024-10-06,Online,Delivered
ORD-03912,CUST-0254,2024-12-31,Online,Delivered
ORD-03913,CUST-0162,2024-12-16,Online,Delivered
ORD-03914,CUST-0021,2024-11-02,Online,Pending
ORD-03915,CUST-0294,2024-11-28,Marketplace,Delivered
ORD-03916,CUST-0075,2024-03-07,Marketplace,Delivered
ORD-03917,CUST-0481,2024-04-30,InStore,Returned
ORD-03918,CUST-0207,2024-04-11,Online,Delivered
ORD-03919,CUST-0460,2024-05-26,Online,Delivered
ORD-03920,CUST-0472,2024-06-30,Online,Delivered
ORD-03921,CUST-0178,2024-08-07,Marketplace,Delivered
ORD-03922,CUST-0382,2024-03-04,InStore,Delivered
ORD-03923,CUST-0037,2024-10-29,Marketplace,
ORD-03924,CUST-0459,2024-03-24,Online,Delivered
ORD-03925,CUST-0120,2024-05-20,InStore,Pending
ORD-03926,CUST-0403,2024-07-07,Marketplace,Delivered
ORD-03927,CUST-0118,2024-11-04,Online,Delivered
ORD-03928,CUST-0001,2024-10-29,Marketplace,Delivered
ORD-03929,CUST-0209,2024-09-12,Online,Delivered
ORD-03930,CUST-0424,2024-03-05,Online,Delivered
ORD-03931,CUST-0311,2024-08-23,Online,Pending
ORD-03932,CUST-0208,2024-02-29,Online,Delivered
ORD-03933,CUST-0154,2024-05-30,Online,Delivered
ORD-03934,CUST-0250,2024-06-30,Online,Delivered
ORD-03935,CUST-0171,2024-01-29,Online,Delivered
ORD-03936,CUST-0315,2024-04-26,Marketplace,Delivered
ORD-03937,CUST-0307,2024-12-19,InStore,Delivered
ORD-03938,CUST-0107,2024-12-26,Marketplace,
ORD-03939,CUST-0143,2024-05-05,Online,Delivered
ORD-03940,CUST-0008,2024-01-27,Online,Delivered
ORD-03941,CUST-0094,2024-03-30,Online,Delivered
ORD-03942,CUST-0398,2024-06-19,Online,Delivered
ORD-03943,CUST-0097,2024-12-21,Marketplace,Pending
ORD-03944,CUST-0490,2024-02-03,Marketplace,Delivered
ORD-03945,CUST-0007,2024-10-27,Marketplace,Delivered
ORD-03946,CUST-0274,2024-02-26,Marketplace,Delivered
ORD-03947,CUST-0012,2024-12-11,Online,Delivered
ORD-03948,CUST-0002,2024-06-07,Online,Delivered
ORD-03949,CUST-0434,2024-10-29,Marketplace,Delivered
ORD-03950,CUST-0349,2024-05-17,Online,Delivered
ORD-03951,CUST-0405,2024-09-25,Online,Delivered
ORD-03952,CUST-0007,2024-03-09,Online,Returned
ORD-03953,CUST-0500,2024-02-21,Online,Delivered
ORD-03954,CUST-0475,2024-12-09,Online,Delivered
ORD-03955,CUST-0012,2024-12-10,Marketplace,Delivered
ORD-03956,CUST-0340,2024-11-13,InStore,Returned
ORD-03957,CUST-0057,2024-09-15,Online,Delivered
ORD-03958,CUST-0078,2024-11-22,Online,Delivered
ORD-03959,CUST-0074,2024-01-31,Marketplace,
ORD-03960,CUST-0233,2024-05-05,Online,Delivered
ORD-03961,CUST-0279,2024-05-29,Online,Delivered
ORD-03962,CUST-0030,2024-09-03,Online,Delivered
ORD-03963,CUST-0367,2024-05-27,Online,Returned
ORD-03964,CUST-0314,2024-02-27,Marketplace,Pending
ORD-03965,CUST-0095,2024-08-08,Marketplace,Pending
ORD-03966,CUST-0308,2024-11-20,Online,Delivered
ORD-03967,CUST-0056,2024-06-10,Online,Pending
ORD-03968,CUST-0010,2024-02-13,Online,Delivered
ORD-03969,CUST-0403,2024-03-31,Online,Delivered
ORD-03970,CUST-0147,2024-04-29,InStore,Delivered
ORD-03971,CUST-0364,2024-04-03,Marketplace,Delivered
ORD-03972,CUST-0087,2024-09-29,Marketplace,Delivered
ORD-03973,CUST-0253,2024-08-22,Marketplace,Delivered
ORD-03974,CUST-0187,2024-10-08,Marketplace,Pending
ORD-03975,CUST-0428,2024-05-29,Marketplace,Delivered
ORD-03976,CUST-0233,2024-11-09,Online,Delivered
ORD-03977,CUST-0253,2024-03-30,Online,Pending
ORD-03978,CUST-0443,2024-07-22,Marketplace,Delivered
ORD-03979,CUST-0224,2024-11-21,Online,Delivered
ORD-03980,CUST-0340,2024-03-12,InStore,Delivered
ORD-03981,CUST-0004,2024-02-11,Marketplace,Delivered
ORD-03982,CUST-0353,2024-11-02,InStore,Delivered
ORD-03983,CUST-0112,2024-05-18,Online,Delivered
ORD-03984,CUST-0193,2024-10-09,InStore,Returned
ORD-03985,CUST-0141,2024-01-02,Online,Delivered
ORD-03986,CUST-0323,2024-10-02,InStore,Delivered
ORD-03987,CUST-0140,2024-05-03,Online,Delivered
ORD-03988,CUST-0349,2024-01-16,Marketplace,Delivered
ORD-03989,CUST-0439,2024-09-19,Marketplace,Delivered
ORD-03990,CUST-0445,2024-04-04,Online,Pending
ORD-03991,CUST-0095,2024-06-23,Online,Delivered
ORD-03992,CUST-0041,2024-02-25,InStore,Delivered
ORD-03993,CUST-0420,2024-02-18,Online,Pending
ORD-03994,CUST-0002,2024-04-20,Marketplace,Delivered
ORD-03995,CUST-0278,2024-02-25,Online,Delivered
ORD-03996,CUST-0150,2024-12-30,,Delivered
ORD-03997,CUST-0041,2024-01-18,Marketplace,Delivered
ORD-03998,CUST-0351,2024-07-10,Online,Returned
ORD-03999,CUST-0116,2024-02-11,Online,Delivered
ORD-04000,CUST-0120,2024-05-29,Marketplace,Delivered
ORD-04001,CUST-0237,2024-12-17,Online,Delivered
ORD-04002,CUST-0270,2024-03-26,Online,Returned
ORD-04003,CUST-0349,2024-12-24,Marketplace,Returned
ORD-04004,CUST-0291,2024-03-25,Online,Delivered
ORD-04005,CUST-0434,2024-10-23,Online,
ORD-04006,CUST-0009,2024-08-24,Marketplace,Delivered
ORD-04007,CUST-0239,2024-11-20,Online,Delivered
ORD-04008,CUST-0118,2024-08-16,Online,Returned
ORD-04009,CUST-0352,2024-08-20,Online,Pending
ORD-04010,CUST-0315,2024-03-13,Marketplace,Returned
ORD-04011,CUST-0312,2024-03-02,Marketplace,Delivered
ORD-04012,CUST-0475,2024-12-24,Marketplace,Returned
ORD-04013,CUST-0010,2024-05-31,Online,Pending
ORD-04014,CUST-0025,2024-05-27,Online,Delivered
ORD-04015,CUST-0497,2024-10-02,Online,Delivered
ORD-04016,CUST-0173,2024-05-25,Online,Delivered
ORD-04017,CUST-0225,2024-12-14,InStore,Delivered
ORD-04018,CUST-0011,2024-10-04,Online,Pending
ORD-04019,CUST-0101,2024-08-17,Online,Delivered
ORD-04020,CUST-0265,2024-11-13,Online,Delivered
ORD-04021,CUST-0391,2024-01-04,Marketplace,Delivered
ORD-04022,CUST-0327,2024-04-03,Marketplace,Delivered
ORD-04023,CUST-0418,2024-07-12,Marketplace,Returned
ORD-04024,CUST-0083,2024-03-22,InStore,Delivered
ORD-04025,CUST-0276,2024-10-23,Online,Delivered
ORD-04026,CUST-0370,2024-12-08,Online,Delivered
ORD-04027,CUST-0490,2024-06-02,Online,Delivered
ORD-04028,CUST-0345,2024-05-06,Marketplace,Delivered
ORD-04029,CUST-0261,2024-12-31,Marketplace,Pending
ORD-04030,CUST-0368,2024-06-22,Marketplace,Delivered
ORD-04031,CUST-0221,2024-07-10,Marketplace,Delivered
ORD-04032,CUST-0311,2024-05-12,Marketplace,Delivered
ORD-04033,CUST-0219,2024-12-21,InStore,Delivered
ORD-04034,CUST-0089,2024-08-10,Marketplace,Pending
ORD-04035,CUST-0485,2024-10-10,Marketplace,Delivered
ORD-04036,CUST-0015,2024-11-23,Online,Delivered
ORD-04037,CUST-0246,2024-05-03,Marketplace,Delivered
ORD-04038,CUST-0176,2024-06-20,InStore,Delivered
ORD-04039,CUST-0004,2024-11-10,Online,Delivered
ORD-04040,CUST-0334,2024-05-29,Marketplace,Delivered
ORD-04041,CUST-0376,2024-11-09,Marketplace,Delivered
ORD-04042,CUST-0369,2024-12-20,Online,Returned
ORD-04043,CUST-0465,2024-09-19,Marketplace,Delivered
ORD-04044,CUST-0021,2024-10-14,Online,Delivered
ORD-04045,CUST-0208,2024-11-02,InStore,Pending
ORD-04046,CUST-0474,2024-11-05,Marketplace,Pending
ORD-04047,CUST-0137,2024-06-20,Online,Delivered
ORD-04048,CUST-0322,2024-01-29,Online,Delivered
ORD-04049,CUST-0363,2024-06-29,Marketplace,Delivered
ORD-04050,CUST-0463,2024-09-08,Online,Delivered
ORD-04051,CUST-0419,2024-06-07,Online,Delivered
ORD-04052,CUST-0216,2024-10-06,Marketplace,Delivered
ORD-04053,CUST-0368,2024-05-11,Online,Delivered
ORD-04054,CUST-0117,2024-09-12,Online,Delivered
ORD-04055,CUST-0179,2024-03-18,Marketplace,Delivered
ORD-04056,CUST-0246,2024-10-19,InStore,Delivered
ORD-04057,CUST-0128,2024-08-10,Marketplace,Delivered
ORD-04058,CUST-0358,2024-03-25,Marketplace,Delivered
ORD-04059,CUST-0078,2024-04-29,Online,Delivered
ORD-04060,CUST-0229,2024-10-25,Online,Delivered
ORD-04061,CUST-0293,2024-07-31,Online,Delivered
ORD-04062,CUST-0262,2024-03-21,Marketplace,Delivered
ORD-04063,CUST-0082,2024-12-14,InStore,Delivered
ORD-04064,CUST-0342,2024-10-03,Marketplace,Delivered
ORD-04065,CUST-0338,2024-12-18,InStore,Delivered
ORD-04066,CUST-0307,2024-06-24,Marketplace,Delivered
ORD-04067,CUST-0066,2024-07-15,Online,Delivered
ORD-04068,CUST-0096,2024-12-06,Online,Delivered
ORD-04069,CUST-0145,2024-07-10,Online,Delivered
ORD-04070,CUST-0065,2024-10-27,Online,Delivered
ORD-04071,CUST-0009,2024-04-12,Marketplace,Delivered
ORD-04072,CUST-0397,2024-06-07,Online,Delivered
ORD-04073,CUST-0484,2024-02-17,Marketplace,Returned
ORD-04074,CUST-0357,2024-03-01,Marketplace,Delivered
ORD-04075,CUST-0186,2024-01-26,Online,Delivered
ORD-04076,CUST-0158,2024-01-18,Online,Delivered
ORD-04077,CUST-0031,2024-12-26,Online,Delivered
ORD-04078,CUST-0151,2024-04-15,Online,Delivered
ORD-04079,CUST-0319,2024-09-19,Marketplace,Delivered
ORD-04080,CUST-0242,2024-11-28,Online,Delivered
ORD-04081,CUST-0156,2024-08-01,Marketplace,Delivered
ORD-04082,CUST-0059,2024-03-30,InStore,Delivered
ORD-04083,CUST-0010,2024-10-05,InStore,Delivered
ORD-04084,CUST-0345,2024-08-15,InStore,Delivered
ORD-04085,CUST-0124,2024-10-31,Online,Delivered
ORD-04086,CUST-0356,2024-10-03,Online,Delivered
ORD-04087,CUST-0346,2024-12-01,Online,Delivered
ORD-04088,CUST-0282,2024-08-08,Online,Delivered
ORD-04089,CUST-0237,2024-05-12,InStore,Delivered
ORD-04090,CUST-0333,2024-09-27,Marketplace,Delivered
ORD-04091,CUST-0017,2024-01-22,Online,Delivered
ORD-04092,CUST-0424,2024-12-25,Online,Delivered
ORD-04093,CUST-0324,2024-02-19,Online,Pending
ORD-04094,CUST-0023,2024-05-25,Marketplace,Delivered
ORD-04095,CUST-0419,2024-11-25,Marketplace,Delivered
ORD-04096,CUST-0459,2024-08-31,InStore,Delivered
ORD-04097,CUST-0460,2024-06-12,InStore,Pending
ORD-04098,CUST-0009,2024-07-31,Online,Pending
ORD-04099,CUST-0207,2024-11-13,Online,Delivered
ORD-04100,CUST-0045,2024-05-28,Online,Delivered
ORD-04101,CUST-0421,2024-11-01,Online,Delivered
ORD-04102,CUST-0453,2024-02-19,InStore,Delivered
ORD-04103,CUST-0403,2024-10-06,Marketplace,Delivered
ORD-04104,CUST-0331,2024-11-08,Marketplace,Returned
ORD-04105,CUST-0457,2024-03-04,Online,Delivered
ORD-04106,CUST-0483,2024-06-05,Online,Delivered
ORD-04107,CUST-0498,2024-03-25,Online,Delivered
ORD-04108,CUST-0027,2024-10-22,Marketplace,Delivered
ORD-04109,CUST-0397,2024-08-28,Marketplace,Delivered
ORD-04110,CUST-0441,2024-09-07,Online,Delivered
ORD-04111,CUST-0188,2024-03-23,Marketplace,Delivered
ORD-04112,CUST-0140,2024-03-04,Marketplace,Delivered
ORD-04113,CUST-0009,2024-01-20,Online,Delivered
ORD-04114,CUST-0234,2024-05-04,Marketplace,Returned
ORD-04115,CUST-0092,2024-08-30,Online,Delivered
ORD-04116,CUST-0077,2024-11-15,Marketplace,Delivered
ORD-04117,CUST-0340,2024-09-27,Marketplace,Delivered
ORD-04118,CUST-0244,2024-06-21,InStore,Delivered
ORD-04119,CUST-0333,2024-12-05,Online,Pending
ORD-04120,CUST-0155,2024-10-24,Online,Returned
ORD-04121,CUST-0218,2024-12-09,Online,Delivered
ORD-04122,CUST-0447,2024-07-02,Online,Delivered
ORD-04123,CUST-0477,2024-04-27,Marketplace,Delivered
ORD-04124,CUST-0285,2024-01-07,InStore,Pending
ORD-04125,CUST-0150,2024-10-17,Online,Delivered
ORD-04126,CUST-0329,2024-02-16,Online,Delivered
ORD-04127,CUST-0088,2024-04-17,Online,Delivered
ORD-04128,CUST-0106,2024-08-20,Online,Returned
ORD-04129,CUST-0403,2024-08-26,Online,Delivered
ORD-04130,CUST-0294,2024-08-23,Online,Delivered
ORD-04131,CUST-0095,2024-03-02,Marketplace,Delivered
ORD-04132,CUST-0253,2024-06-11,Online,Returned
ORD-04133,CUST-0039,2024-09-02,Marketplace,Delivered
ORD-04134,CUST-0399,2024-12-01,Marketplace,Returned
ORD-04135,CUST-0255,2024-10-26,Online,Delivered
ORD-04136,CUST-0054,2024-12-02,Marketplace,Delivered
ORD-04137,CUST-0416,2024-10-29,Marketplace,Pending
ORD-04138,CUST-0243,2024-08-31,Marketplace,Pending
ORD-04139,CUST-0110,2024-03-23,Online,Delivered
ORD-04140,CUST-0254,2024-09-09,Online,Delivered
ORD-04141,CUST-0112,2024-09-22,Marketplace,Delivered
ORD-04142,CUST-0174,2024-08-26,Marketplace,Delivered
ORD-04143,CUST-0189,2024-07-02,Online,Delivered
ORD-04144,CUST-0221,2024-07-28,Online,Delivered
ORD-04145,CUST-0249,2024-05-15,Online,Delivered
ORD-04146,CUST-0052,2024-07-10,Online,Delivered
ORD-04147,CUST-0162,2024-03-15,Marketplace,Delivered
ORD-04148,CUST-0457,2024-11-10,Online,Delivered
ORD-04149,CUST-0035,2024-03-29,Online,Delivered
ORD-04150,CUST-0454,2024-02-25,Marketplace,Delivered
ORD-04151,CUST-0037,2024-06-23,Online,Delivered
ORD-04152,CUST-0334,2024-09-27,Marketplace,Delivered
ORD-04153,CUST-0317,2024-06-17,Marketplace,Delivered
ORD-04154,CUST-0111,2024-04-28,Online,Delivered
ORD-04155,CUST-0370,2024-08-09,Marketplace,Delivered
ORD-04156,CUST-0177,2024-05-18,,Delivered
ORD-04157,CUST-0009,2024-12-04,Online,Delivered
ORD-04158,CUST-0275,2024-12-09,Online,Delivered
ORD-04159,CUST-0471,2024-07-16,Marketplace,Delivered
ORD-04160,CUST-0121,2024-05-04,InStore,Pending
ORD-04161,CUST-0105,2024-10-16,Marketplace,Delivered
ORD-04162,CUST-0156,2024-01-19,Online,Returned
ORD-04163,CUST-0336,2024-07-01,Marketplace,Delivered
ORD-04164,CUST-0026,2024-05-23,Online,Delivered
ORD-04165,CUST-0422,2024-12-31,Marketplace,Delivered
ORD-04166,CUST-0296,2024-01-06,Marketplace,Delivered
ORD-04167,CUST-0025,2024-08-10,,Returned
ORD-04168,CUST-0355,2024-10-16,Marketplace,Delivered
ORD-04169,CUST-0374,2024-07-04,Marketplace,Delivered
ORD-04170,CUST-0069,2024-02-22,Marketplace,Delivered
ORD-04171,CUST-0327,2024-12-22,Online,Delivered
ORD-04172,CUST-0151,2024-07-13,Marketplace,Delivered
ORD-04173,CUST-0345,2024-09-16,InStore,Delivered
ORD-04174,CUST-0065,2024-04-20,Online,Returned
ORD-04175,CUST-0150,2024-07-30,Online,Delivered
ORD-04176,CUST-0320,2024-06-29,Online,Delivered
ORD-04177,CUST-0245,2024-01-06,Marketplace,Delivered
ORD-04178,CUST-0452,2024-02-26,Marketplace,Delivered
ORD-04179,CUST-0058,2024-11-11,Online,Delivered
ORD-04180,CUST-0156,2024-04-24,InStore,Pending
ORD-04181,CUST-0112,2024-03-29,Online,Delivered
ORD-04182,CUST-0123,2024-07-03,Marketplace,Delivered
ORD-04183,CUST-0462,2024-10-20,Online,Returned
ORD-04184,CUST-0353,2024-01-10,Online,Delivered
ORD-04185,CUST-0452,2024-08-29,Online,Delivered
ORD-04186,CUST-0362,2024-02-28,Online,Delivered
ORD-04187,CUST-0203,2024-01-30,Marketplace,Returned
ORD-04188,CUST-0487,2024-01-31,Marketplace,Delivered
ORD-04189,CUST-0480,2024-11-01,Online,Delivered
ORD-04190,CUST-0004,2024-02-20,Online,Delivered
ORD-04191,CUST-0129,2024-01-11,Online,Delivered
ORD-04192,CUST-0026,2024-06-26,Marketplace,Delivered
ORD-04193,CUST-0289,2024-11-26,Marketplace,Delivered
ORD-04194,CUST-0465,2024-04-12,Online,Delivered
ORD-04195,CUST-0027,2024-06-14,Marketplace,Returned
ORD-04196,CUST-0042,2024-01-25,Online,Delivered
ORD-04197,CUST-0453,2024-06-08,InStore,Delivered
ORD-04198,CUST-0071,2024-08-11,InStore,Returned
ORD-04199,CUST-0064,2024-08-04,Marketplace,Delivered
ORD-04200,CUST-0025,2024-05-28,InStore,Pending
ORD-04201,CUST-0072,2024-05-07,Marketplace,Delivered
ORD-04202,CUST-0482,2024-02-10,Marketplace,Delivered
ORD-04203,CUST-0361,2024-05-19,Marketplace,Delivered
ORD-04204,CUST-0388,2024-02-25,Online,Delivered
ORD-04205,CUST-0268,2024-10-26,Online,Delivered
ORD-04206,CUST-0314,2024-12-04,Online,Delivered
ORD-04207,CUST-0095,2024-12-02,Marketplace,Delivered
ORD-04208,CUST-0395,2024-11-26,Online,Delivered
ORD-04209,CUST-0357,2024-08-21,Online,Delivered
ORD-04210,CUST-0364,2024-10-18,Online,Delivered
ORD-04211,CUST-0315,2024-04-14,Online,Delivered
ORD-04212,CUST-0117,2024-09-26,Marketplace,Delivered
ORD-04213,CUST-0164,2024-07-16,InStore,Delivered
ORD-04214,CUST-0365,2024-07-22,Marketplace,Delivered
ORD-04215,CUST-0278,2024-10-11,Marketplace,
ORD-04216,CUST-0065,2024-04-10,Marketplace,Delivered
ORD-04217,CUST-0306,2024-05-17,Online,Delivered
ORD-04218,CUST-0260,2024-12-14,Online,Returned
ORD-04219,CUST-0228,2024-01-22,InStore,Delivered
ORD-04220,CUST-0200,2024-07-04,Online,Delivered
ORD-04221,CUST-0473,2024-12-19,Online,Pending
ORD-04222,CUST-0220,2024-09-02,,Delivered
ORD-04223,CUST-0180,2024-08-07,Online,Delivered
ORD-04224,CUST-0358,2024-04-09,Online,Delivered
ORD-04225,CUST-0228,2024-05-28,Online,Delivered
ORD-04226,CUST-0484,2024-11-19,Online,Delivered
ORD-04227,CUST-0252,2024-08-16,Online,Delivered
ORD-04228,CUST-0299,2024-07-22,Online,Delivered
ORD-04229,CUST-0361,2024-02-25,Marketplace,Delivered
ORD-04230,CUST-0430,2024-01-16,Marketplace,Delivered
ORD-04231,CUST-0004,2024-12-18,Online,Delivered
ORD-04232,CUST-0141,2024-05-23,InStore,Delivered
ORD-04233,CUST-0166,2024-08-21,Online,Delivered
ORD-04234,CUST-0254,2024-02-21,Online,Delivered
ORD-04235,CUST-0429,2024-10-11,Online,Delivered
ORD-04236,CUST-0153,2024-12-07,Marketplace,Returned
ORD-04237,CUST-0067,2024-08-09,Online,Delivered
ORD-04238,CUST-0055,2024-02-04,Marketplace,Delivered
ORD-04239,CUST-0096,2024-08-25,Marketplace,Delivered
ORD-04240,CUST-0167,2024-10-31,Marketplace,Delivered
ORD-04241,CUST-0321,2024-06-30,Marketplace,Delivered
ORD-04242,CUST-0331,2024-11-13,InStore,Delivered
ORD-04243,CUST-0386,2024-09-27,Online,Delivered
ORD-04244,CUST-0453,2024-12-26,Online,Returned
ORD-04245,CUST-0376,2024-09-25,Marketplace,Delivered
ORD-04246,CUST-0342,2024-02-29,Marketplace,Returned
ORD-04247,CUST-0062,2024-05-04,Online,Delivered
ORD-04248,CUST-0174,2024-03-19,Online,Delivered
ORD-04249,CUST-0253,2024-12-02,Online,Pending
ORD-04250,CUST-0461,2024-10-09,Online,Delivered
ORD-04251,CUST-0112,2024-09-12,Online,Returned
ORD-04252,CUST-0215,2024-04-02,InStore,Delivered
ORD-04253,CUST-0239,2024-03-06,Marketplace,Delivered
ORD-04254,CUST-0415,2024-10-05,Online,Delivered
ORD-04255,CUST-0227,2024-07-30,Marketplace,Delivered
ORD-04256,CUST-0230,2024-03-05,InStore,Delivered
ORD-04257,CUST-0233,2024-09-20,Online,Delivered
ORD-04258,CUST-0163,2024-01-22,Online,Delivered
ORD-04259,CUST-0126,2024-05-05,Marketplace,Delivered
ORD-04260,CUST-0429,2024-07-27,Marketplace,Delivered
ORD-04261,CUST-0253,2024-02-04,Online,Delivered
ORD-04262,CUST-0333,2024-12-29,InStore,Delivered
ORD-04263,CUST-0438,2024-03-09,Online,Delivered
ORD-04264,CUST-0199,2024-02-29,Online,Delivered
ORD-04265,CUST-0197,2024-03-22,Online,Returned
ORD-04266,CUST-0122,2024-10-27,Online,Delivered
ORD-04267,CUST-0413,2024-06-10,Marketplace,Delivered
ORD-04268,CUST-0456,2024-08-16,InStore,Delivered
ORD-04269,CUST-0264,2024-01-10,Online,Returned
ORD-04270,CUST-0054,2024-01-29,InStore,Delivered
ORD-04271,CUST-0135,2024-06-10,Marketplace,Delivered
ORD-04272,CUST-0339,2024-11-29,Online,Delivered
ORD-04273,CUST-0359,2024-11-19,Marketplace,Delivered
ORD-04274,CUST-0151,2024-02-10,Online,Delivered
ORD-04275,CUST-0100,2024-08-06,Marketplace,Pending
ORD-04276,CUST-0234,2024-12-30,Online,Pending
ORD-04277,CUST-0032,2024-06-17,Marketplace,Delivered
ORD-04278,CUST-0062,2024-11-05,Online,Delivered
ORD-04279,CUST-0429,2024-02-26,Marketplace,Pending
ORD-04280,CUST-0196,2024-12-06,Marketplace,Delivered
ORD-04281,CUST-0030,2024-10-31,,Delivered
ORD-04282,CUST-0243,2024-12-27,Online,Delivered
ORD-04283,CUST-0106,2024-09-24,Online,Delivered
ORD-04284,CUST-0295,2024-05-27,Marketplace,Delivered
ORD-04285,CUST-0133,2024-12-31,Online,Returned
ORD-04286,CUST-0451,2024-04-15,Marketplace,Delivered
ORD-04287,CUST-0022,2024-05-25,Online,Delivered
ORD-04288,CUST-0156,2024-10-27,Online,Delivered
ORD-04289,CUST-0406,2024-10-19,Online,Delivered
ORD-04290,CUST-0384,2024-12-18,Online,Delivered
ORD-04291,CUST-0214,2024-03-29,Marketplace,Delivered
ORD-04292,CUST-0226,2024-11-04,InStore,Delivered
ORD-04293,CUST-0285,2024-10-08,Online,Returned
ORD-04294,CUST-0171,2024-01-27,Marketplace,Delivered
ORD-04295,CUST-0042,2024-06-16,Online,Returned
ORD-04296,CUST-0060,2024-04-24,Marketplace,Delivered
ORD-04297,CUST-0375,2024-05-19,Online,Delivered
ORD-04298,CUST-0077,2024-12-20,Marketplace,Delivered
ORD-04299,CUST-0455,2024-09-03,InStore,Delivered
ORD-04300,CUST-0202,2024-10-10,Online,Delivered
ORD-04301,CUST-0220,2024-12-02,Marketplace,Delivered
ORD-04302,CUST-0452,2024-05-04,Online,Delivered
ORD-04303,CUST-0187,2024-11-06,Online,Delivered
ORD-04304,CUST-0096,2024-06-11,Online,Delivered
ORD-04305,CUST-0342,2024-11-14,,
ORD-04306,CUST-0212,2024-03-16,Online,Delivered
ORD-04307,CUST-0368,2024-12-27,Online,Delivered
ORD-04308,CUST-0340,2024-03-21,Online,Delivered
ORD-04309,CUST-0262,2024-05-19,Online,Delivered
ORD-04310,CUST-0329,2024-10-02,Marketplace,Delivered
ORD-04311,CUST-0412,2024-06-25,InStore,Delivered
ORD-04312,CUST-0077,2024-09-17,Online,Delivered
ORD-04313,CUST-0031,2024-06-09,Online,Delivered
ORD-04314,CUST-0039,2024-10-17,Online,Delivered
ORD-04315,CUST-0306,2024-04-15,,Returned
ORD-04316,CUST-0334,2024-01-30,Marketplace,Delivered
ORD-04317,CUST-0214,2024-04-07,Online,Pending
ORD-04318,CUST-0126,2024-07-22,Online,Delivered
ORD-04319,CUST-0165,2024-03-23,Online,Pending
ORD-04320,CUST-0246,2024-05-31,Online,Delivered
ORD-04321,CUST-0109,2024-06-19,InStore,Delivered
ORD-04322,CUST-0088,2024-01-30,InStore,Delivered
ORD-04323,CUST-0200,2024-08-03,Online,Delivered
ORD-04324,CUST-0271,2024-11-29,Marketplace,Returned
ORD-04325,CUST-0051,2024-03-27,Online,Delivered
ORD-04326,CUST-0489,2024-08-01,Online,Pending
ORD-04327,CUST-0198,2024-09-04,InStore,Delivered
ORD-04328,CUST-0023,2024-06-28,Marketplace,Delivered
ORD-04329,CUST-0153,2024-10-18,Online,Delivered
ORD-04330,CUST-0223,2024-06-26,Online,Pending
ORD-04331,CUST-0430,2024-07-08,Marketplace,Delivered
ORD-04332,CUST-0221,2024-01-19,Marketplace,Delivered
ORD-04333,CUST-0151,2024-10-23,Online,Delivered
ORD-04334,CUST-0266,2024-09-23,Online,Delivered
ORD-04335,CUST-0073,2024-01-28,Online,Pending
ORD-04336,CUST-0369,2024-05-25,InStore,Delivered
ORD-04337,CUST-0077,2024-12-06,,Delivered
ORD-04338,CUST-0032,2024-06-01,Online,Delivered
ORD-04339,CUST-0369,2024-07-08,Marketplace,Delivered
ORD-04340,CUST-0435,2024-12-01,Marketplace,Delivered
ORD-04341,CUST-0493,2024-10-19,Online,Delivered
ORD-04342,CUST-0425,2024-08-11,Online,
ORD-04343,CUST-0065,2024-11-21,Marketplace,Delivered
ORD-04344,CUST-0449,2024-11-24,Marketplace,Delivered
ORD-04345,CUST-0357,2024-07-25,Marketplace,Delivered
ORD-04346,CUST-0424,2024-07-15,InStore,Pending
ORD-04347,CUST-0018,2024-06-23,Online,Pending
ORD-04348,CUST-0164,2024-12-25,Online,Delivered
ORD-04349,CUST-0287,2024-10-11,InStore,Delivered
ORD-04350,CUST-0054,2024-02-19,Online,Delivered
ORD-04351,CUST-0063,2024-11-29,Marketplace,Delivered
