OrderID,ProductID,Quantity,UnitPrice,Discount
ORD-03640,PROD-050,2.0,2228.18,0.14
ORD-03640,PROD-034,4.0,1513.79,0.18
ORD-03640,PROD-045,5.0,750.97,0.06
ORD-03641,PROD-008,1.0,3320.58,0.12
ORD-03641,PROD-010,5.0,7853.25,0.12
ORD-03641,PROD-025,3.0,1531.21,0.01
ORD-03641,PROD-009,2.0,5981.22,0.19
ORD-03642,PROD-016,5.0,1238.94,0.02
ORD-03642,PROD-029,3.0,895.64,0.05
ORD-03643,PROD-047,3.0,328.6,0.08
ORD-03643,PROD-040,5.0,1885.79,0.16
ORD-03644,PROD-017,1.0,2275.72,0.1
ORD-03645,PROD-016,5.0,1238.94,0.18
ORD-03646,PROD-018,3.0,1330.11,0.03
ORD-03647,PROD-029,4.0,895.64,0.12
ORD-03647,PROD-049,1.0,358.37,0.16
ORD-03648,PROD-028,3.0,1957.14,0.07
ORD-03649,PROD-015,4.0,447.57,0.11
ORD-03649,PROD-004,3.0,5465.79,0.12
ORD-03650,PROD-001,3.0,4713.31,0.08
ORD-03650,PROD-032,5.0,2147.54,0.1
ORD-03650,PROD-005,2.0,4513.55,0.04
ORD-03650,PROD-033,4.0,1749.63,0.11
ORD-03651,PROD-040,1.0,1885.79,0.01
ORD-03651,PROD-021,1.0,444.56,0.0
ORD-03651,PROD-042,1.0,1627.03,0.11
ORD-03652,PROD-039,2.0,1736.04,0.16
ORD-03652,PROD-048,3.0,1918.99,0.05
ORD-03652,PROD-023,1.0,1453.66,0.1
ORD-03653,PROD-005,3.0,4513.55,
ORD-03653,PROD-043,1.0,2126.48,0.13
ORD-03654,PROD-039,2.0,1736.04,0.18
ORD-03654,PROD-009,4.0,5981.22,0.14
ORD-03655,PROD-004,1.0,5465.79,0.13
ORD-03655,PROD-026,5.0,526.56,0.13
ORD-03655,PROD-041,1.0,834.98,0.17
ORD-03656,PROD-036,3.0,1412.12,0.07
ORD-03656,PROD-006,1.0,3868.84,0.16
ORD-03656,PROD-019,3.0,380.41,0.03
ORD-03656,PROD-032,3.0,2147.54,0.18
ORD-03657,PROD-032,5.0,2147.54,0.08
ORD-03657,PROD-050,5.0,2228.18,0.18
ORD-03657,PROD-031,1.0,355.85,0.05
ORD-03658,PROD-025,4.0,1531.21,0.16
ORD-03658,PROD-004,3.0,5465.79,0.15
ORD-03658,PROD-040,5.0,1885.79,0.11
ORD-03659,PROD-032,2.0,2147.54,0.07
ORD-03659,PROD-042,3.0,1627.03,0.14
ORD-03660,PROD-031,3.0,355.85,0.08
ORD-03661,PROD-046,2.0,1012.78,0.11
ORD-03661,PROD-027,4.0,2195.93,0.07
ORD-03662,PROD-049,5.0,358.37,0.01
ORD-03662,PROD-012,5.0,2193.39,0.09
ORD-03662,PROD-029,4.0,895.64,0.1
ORD-03662,PROD-028,3.0,1957.14,0.09
ORD-03663,PROD-040,1.0,1885.79,0.14
ORD-03663,PROD-033,2.0,1749.63,0.09
ORD-03663,PROD-050,2.0,2228.18,0.14
ORD-03664,PROD-006,3.0,3868.84,0.06
ORD-03664,PROD-017,2.0,2275.72,0.02
ORD-03664,PROD-007,2.0,5483.53,0.05
ORD-03664,PROD-009,2.0,5981.22,0.09
ORD-03665,PROD-036,5.0,1412.12,0.1
ORD-03665,PROD-022,2.0,1870.93,0.04
ORD-03665,PROD-001,3.0,4713.31,0.01
ORD-03666,PROD-027,1.0,2195.93,0.03
ORD-03666,PROD-015,2.0,447.57,0.13
ORD-03666,PROD-040,3.0,1885.79,0.19
ORD-03666,PROD-041,5.0,834.98,
ORD-03667,PROD-018,3.0,1330.11,0.08
ORD-03667,PROD-048,3.0,1918.99,0.09
ORD-03668,PROD-048,5.0,1918.99,0.08
ORD-03668,PROD-045,4.0,750.97,0.19
ORD-03668,PROD-023,4.0,1453.66,0.19
ORD-03669,PROD-037,5.0,529.04,0.16
ORD-03669,PROD-010,2.0,7853.25,0.05
ORD-03670,PROD-024,1.0,1358.39,0.18
ORD-03670,PROD-045,3.0,750.97,0.13
ORD-03671,PROD-049,5.0,358.37,0.07
ORD-03671,PROD-012,5.0,2193.39,0.01
ORD-03671,PROD-031,1.0,355.85,0.01
ORD-03672,PROD-017,3.0,2275.72,0.07
ORD-03673,PROD-014,4.0,959.11,0.06
ORD-03674,PROD-049,4.0,358.37,0.03
ORD-03674,PROD-004,1.0,5465.79,0.01
ORD-03674,PROD-034,5.0,1513.79,0.16
ORD-03675,PROD-039,2.0,1736.04,0.15
ORD-03675,PROD-032,4.0,2147.54,0.15
ORD-03676,PROD-003,4.0,2845.14,0.06
ORD-03676,PROD-018,1.0,1330.11,0.16
ORD-03677,PROD-029,1.0,895.64,0.06
ORD-03677,PROD-014,1.0,959.11,0.03
ORD-03678,PROD-023,1.0,1453.66,0.12
ORD-03679,PROD-024,1.0,1358.39,0.03
ORD-03679,PROD-017,2.0,,0.06
ORD-03679,PROD-011,,627.06,0.06
ORD-03680,PROD-011,2.0,627.06,0.02
ORD-03680,PROD-022,5.0,1870.93,0.19
ORD-03681,PROD-031,3.0,355.85,0.16
ORD-03681,PROD-029,1.0,895.64,0.08
ORD-03681,PROD-007,5.0,5483.53,0.16
ORD-03681,PROD-020,4.0,2140.44,0.2
ORD-03682,PROD-040,3.0,1885.79,0.06
ORD-03682,PROD-049,1.0,358.37,0.02
ORD-03683,PROD-035,1.0,808.36,0.16
ORD-03684,PROD-016,5.0,1238.94,0.17
ORD-03684,PROD-049,3.0,358.37,0.18
ORD-03684,PROD-046,5.0,1012.78,0.17
ORD-03685,PROD-012,5.0,2193.39,0.18
ORD-03685,PROD-025,3.0,1531.21,0.1
ORD-03686,PROD-032,3.0,2147.54,0.18
ORD-03686,PROD-025,4.0,,0.07
ORD-03687,PROD-044,3.0,2377.7,0.17
ORD-03687,PROD-007,3.0,5483.53,0.01
ORD-03687,PROD-018,3.0,1330.11,0.09
ORD-03687,PROD-049,1.0,358.37,0.16
ORD-03688,PROD-012,3.0,2193.39,0.17
ORD-03688,PROD-041,2.0,834.98,0.17
ORD-03688,PROD-016,4.0,1238.94,0.15
ORD-03689,PROD-028,1.0,1957.14,0.15
ORD-03690,PROD-038,4.0,1552.78,0.17
ORD-03690,PROD-023,4.0,1453.66,0.14
ORD-03690,PROD-042,1.0,1627.03,0.02
ORD-03690,PROD-049,4.0,358.37,0.06
ORD-03691,PROD-003,3.0,2845.14,0.13
ORD-03691,PROD-037,1.0,529.04,0.02
ORD-03691,PROD-035,5.0,808.36,0.11
ORD-03691,PROD-043,4.0,2126.48,0.19
ORD-03692,PROD-023,5.0,1453.66,0.05
ORD-03692,PROD-011,3.0,627.06,0.08
ORD-03692,PROD-029,1.0,895.64,0.18
ORD-03692,PROD-044,3.0,2377.7,0.0
ORD-03693,PROD-019,2.0,380.41,0.05
ORD-03694,PROD-032,3.0,2147.54,0.1
ORD-03694,PROD-034,1.0,1513.79,0.02
ORD-03694,PROD-019,2.0,380.41,0.16
ORD-03695,PROD-012,2.0,2193.39,0.12
ORD-03696,PROD-015,3.0,447.57,0.01
ORD-03696,PROD-024,3.0,1358.39,0.01
ORD-03696,PROD-025,4.0,1531.21,0.06
ORD-03697,PROD-004,5.0,5465.79,0.19
ORD-03697,PROD-013,5.0,2493.12,0.18
ORD-03697,PROD-025,1.0,1531.21,0.14
ORD-03698,PROD-005,5.0,4513.55,0.04
ORD-03698,PROD-030,5.0,1458.47,0.16
ORD-03699,PROD-012,4.0,,0.17
ORD-03699,PROD-050,2.0,2228.18,0.2
ORD-03700,PROD-034,4.0,1513.79,0.01
ORD-03700,PROD-016,4.0,1238.94,
ORD-03700,PROD-019,1.0,380.41,0.15
ORD-03700,PROD-025,1.0,1531.21,0.06
ORD-03701,PROD-032,2.0,2147.54,0.07
ORD-03701,PROD-011,4.0,627.06,0.01
ORD-03702,PROD-048,2.0,1918.99,0.11
ORD-03702,PROD-008,5.0,3320.58,0.13
ORD-03703,PROD-007,3.0,5483.53,0.13
ORD-03703,PROD-029,1.0,895.64,
ORD-03704,PROD-034,5.0,1513.79,0.09
ORD-03704,PROD-004,5.0,5465.79,0.19
ORD-03704,PROD-042,3.0,1627.03,0.0
ORD-03705,PROD-050,2.0,2228.18,0.14
ORD-03705,PROD-019,2.0,380.41,0.19
ORD-03706,PROD-012,1.0,2193.39,0.17
ORD-03707,PROD-038,4.0,1552.78,0.15
ORD-03707,PROD-020,4.0,2140.44,0.2
ORD-03707,PROD-034,1.0,1513.79,0.18
ORD-03707,PROD-039,2.0,1736.04,0.17
ORD-03708,PROD-009,4.0,5981.22,0.19
ORD-03708,PROD-028,4.0,1957.14,0.02
ORD-03709,PROD-043,2.0,2126.48,0.02
ORD-03709,PROD-032,1.0,2147.54,0.07
ORD-03709,PROD-014,2.0,959.11,0.18
ORD-03710,PROD-041,2.0,834.98,0.16
ORD-03710,PROD-019,4.0,380.41,0.1
ORD-03711,PROD-006,3.0,3868.84,0.06
ORD-03712,PROD-016,5.0,1238.94,0.17
ORD-03712,PROD-045,4.0,750.97,0.19
ORD-03712,PROD-003,2.0,2845.14,0.14
ORD-03713,PROD-034,3.0,1513.79,0.19
ORD-03714,PROD-050,4.0,2228.18,0.14
ORD-03714,PROD-038,3.0,1552.78,0.12
ORD-03715,PROD-020,3.0,2140.44,0.19
ORD-03716,PROD-032,4.0,2147.54,0.15
ORD-03716,PROD-017,1.0,2275.72,0.14
ORD-03716,PROD-014,4.0,959.11,0.19
ORD-03717,PROD-016,,1238.94,0.17
ORD-03717,PROD-035,5.0,808.36,0.1
ORD-03718,PROD-028,3.0,1957.14,0.17
ORD-03718,PROD-016,4.0,1238.94,0.16
ORD-03719,PROD-022,4.0,1870.93,0.09
ORD-03719,PROD-039,3.0,1736.04,0.14
ORD-03719,PROD-006,3.0,3868.84,0.02
ORD-03719,PROD-045,3.0,750.97,0.04
ORD-03720,PROD-042,2.0,1627.03,0.15
ORD-03720,PROD-031,5.0,355.85,0.19
ORD-03720,PROD-019,5.0,380.41,0.17
ORD-03720,PROD-038,4.0,,0.07
ORD-03721,PROD-049,5.0,358.37,0.03
ORD-03722,PROD-048,4.0,1918.99,0.02
ORD-03722,PROD-008,4.0,3320.58,0.03
ORD-03723,PROD-002,2.0,2197.08,0.15
ORD-03724,PROD-038,1.0,1552.78,0.14
ORD-03724,PROD-049,1.0,358.37,0.03
ORD-03724,PROD-008,5.0,3320.58,0.09
ORD-03724,PROD-018,1.0,1330.11,0.01
ORD-03725,PROD-005,4.0,4513.55,0.09
ORD-03726,PROD-038,1.0,1552.78,0.04
ORD-03727,PROD-004,5.0,5465.79,0.02
ORD-03727,PROD-027,4.0,2195.93,0.18
ORD-03727,PROD-003,5.0,2845.14,0.02
ORD-03728,PROD-024,1.0,1358.39,0.05
ORD-03728,PROD-029,1.0,895.64,0.02
ORD-03729,PROD-027,1.0,2195.93,0.15
ORD-03730,PROD-048,3.0,1918.99,0.04
ORD-03730,PROD-010,5.0,7853.25,0.08
ORD-03731,PROD-037,5.0,529.04,0.15
ORD-03732,PROD-017,2.0,2275.72,0.03
ORD-03732,PROD-045,1.0,750.97,0.18
ORD-03732,PROD-013,2.0,2493.12,0.15
ORD-03732,PROD-028,1.0,1957.14,0.2
ORD-03733,PROD-030,3.0,1458.47,0.11
ORD-03733,PROD-048,1.0,1918.99,0.19
ORD-03734,PROD-015,,447.57,0.08
ORD-03734,PROD-031,5.0,355.85,0.1
ORD-03734,PROD-006,2.0,3868.84,0.03
ORD-03734,PROD-034,1.0,1513.79,0.18
ORD-03735,PROD-039,5.0,1736.04,0.1
ORD-03735,PROD-027,2.0,2195.93,0.12
ORD-03736,PROD-032,1.0,2147.54,0.1
ORD-03736,PROD-019,1.0,380.41,0.02
ORD-03736,PROD-016,3.0,1238.94,0.18
ORD-03736,PROD-042,2.0,1627.03,0.17
ORD-03737,PROD-019,5.0,380.41,0.12
ORD-03737,PROD-002,4.0,2197.08,0.15
ORD-03737,PROD-004,3.0,5465.79,0.1
ORD-03737,PROD-014,4.0,959.11,0.09
ORD-03738,PROD-004,5.0,5465.79,0.06
ORD-03738,PROD-039,5.0,1736.04,0.06
ORD-03738,PROD-022,2.0,1870.93,0.01
ORD-03739,PROD-005,3.0,4513.55,0.09
ORD-03739,PROD-012,4.0,2193.39,0.13
ORD-03740,PROD-037,4.0,529.04,0.02
ORD-03740,PROD-007,5.0,5483.53,0.08
ORD-03740,PROD-001,1.0,4713.31,0.19
ORD-03741,PROD-013,5.0,2493.12,0.18
ORD-03741,PROD-015,4.0,447.57,0.1
ORD-03741,PROD-050,1.0,2228.18,0.15
ORD-03741,PROD-020,5.0,2140.44,0.06
ORD-03742,PROD-050,3.0,2228.18,
ORD-03743,PROD-010,3.0,7853.25,0.02
ORD-03743,PROD-046,5.0,1012.78,0.02
ORD-03743,PROD-011,5.0,627.06,0.19
ORD-03743,PROD-005,1.0,4513.55,0.01
ORD-03744,PROD-001,4.0,4713.31,0.07
ORD-03745,PROD-019,3.0,380.41,0.0
ORD-03746,PROD-045,4.0,750.97,0.04
ORD-03747,PROD-002,5.0,2197.08,0.03
ORD-03747,PROD-004,3.0,5465.79,0.05
ORD-03747,PROD-012,1.0,2193.39,0.16
ORD-03747,PROD-015,3.0,447.57,0.14
ORD-03748,PROD-030,3.0,1458.47,0.12
ORD-03748,PROD-048,3.0,1918.99,0.19
ORD-03748,PROD-029,3.0,895.64,0.11
ORD-03749,PROD-008,2.0,3320.58,0.13
ORD-03749,PROD-048,3.0,1918.99,0.08
ORD-03750,PROD-026,1.0,526.56,0.18
ORD-03750,PROD-034,1.0,1513.79,0.04
ORD-03750,PROD-006,3.0,3868.84,0.15
ORD-03751,PROD-020,3.0,2140.44,0.07
ORD-03752,PROD-022,5.0,1870.93,0.01
ORD-03753,PROD-049,,358.37,0.12
ORD-03753,PROD-026,5.0,526.56,0.02
ORD-03753,PROD-027,4.0,2195.93,0.12
ORD-03754,PROD-014,2.0,959.11,0.17
ORD-03754,PROD-036,3.0,1412.12,0.03
ORD-03755,PROD-027,5.0,2195.93,0.18
ORD-03755,PROD-009,1.0,5981.22,0.14
ORD-03755,PROD-017,5.0,2275.72,0.1
ORD-03756,PROD-017,3.0,,0.05
ORD-03756,PROD-016,3.0,1238.94,0.01
ORD-03756,PROD-042,2.0,1627.03,0.18
ORD-03757,PROD-041,1.0,834.98,0.13
ORD-03757,PROD-049,2.0,358.37,0.06
ORD-03757,PROD-029,5.0,895.64,0.04
ORD-03758,PROD-036,4.0,1412.12,0.1
ORD-03758,PROD-028,1.0,1957.14,0.17
ORD-03758,PROD-015,3.0,447.57,0.08
ORD-03759,PROD-022,2.0,1870.93,0.02
ORD-03759,PROD-048,2.0,1918.99,0.2
ORD-03759,PROD-038,4.0,1552.78,0.16
ORD-03759,PROD-030,1.0,1458.47,0.05
ORD-03760,PROD-030,1.0,1458.47,0.04
ORD-03760,PROD-007,1.0,5483.53,0.19
ORD-03761,PROD-010,3.0,7853.25,0.17
ORD-03762,PROD-035,5.0,,0.14
ORD-03762,PROD-013,3.0,2493.12,0.19
ORD-03762,PROD-001,1.0,4713.31,0.11
ORD-03762,PROD-002,5.0,2197.08,0.2
ORD-03763,PROD-023,5.0,1453.66,0.06
ORD-03763,PROD-048,3.0,1918.99,0.19
ORD-03763,PROD-046,5.0,1012.78,0.11
ORD-03764,PROD-044,2.0,2377.7,0.19
ORD-03764,PROD-016,1.0,1238.94,0.14
ORD-03764,PROD-009,2.0,5981.22,0.1
ORD-03764,PROD-042,2.0,1627.03,0.05
ORD-03765,PROD-019,5.0,380.41,0.19
ORD-03765,PROD-006,3.0,3868.84,0.16
ORD-03765,PROD-027,2.0,,0.18
ORD-03765,PROD-012,5.0,2193.39,0.02
ORD-03766,PROD-009,1.0,5981.22,
ORD-03767,PROD-003,2.0,2845.14,0.16
ORD-03768,PROD-006,1.0,3868.84,0.14
ORD-03768,PROD-032,3.0,2147.54,0.08
ORD-03769,PROD-019,4.0,380.41,0.07
ORD-03769,PROD-026,3.0,526.56,0.03
ORD-03769,PROD-034,5.0,1513.79,0.15
ORD-03769,PROD-006,2.0,3868.84,0.05
ORD-03770,PROD-006,5.0,3868.84,0.06
ORD-03770,PROD-024,3.0,1358.39,0.17
ORD-03771,PROD-041,1.0,834.98,0.03
ORD-03772,PROD-045,5.0,750.97,0.06
ORD-03773,PROD-021,2.0,444.56,0.2
ORD-03773,PROD-016,5.0,1238.94,0.14
ORD-03774,PROD-014,2.0,959.11,0.08
ORD-03774,PROD-017,1.0,2275.72,0.02
ORD-03775,PROD-037,3.0,529.04,0.1
ORD-03775,PROD-014,1.0,959.11,0.19
ORD-03775,PROD-028,4.0,1957.14,0.14
ORD-03776,PROD-048,1.0,1918.99,
ORD-03777,PROD-042,3.0,1627.03,0.0
ORD-03778,PROD-033,1.0,1749.63,0.08
ORD-03778,PROD-009,2.0,5981.22,0.15
ORD-03778,PROD-026,5.0,,0.05
ORD-03779,PROD-024,3.0,1358.39,0.1
ORD-03779,PROD-037,1.0,529.04,0.1
ORD-03779,PROD-025,3.0,1531.21,0.09
ORD-03779,PROD-017,3.0,2275.72,0.18
ORD-03780,PROD-001,4.0,4713.31,0.01
ORD-03780,PROD-020,4.0,2140.44,0.02
ORD-03781,PROD-038,4.0,1552.78,0.03
ORD-03781,PROD-012,2.0,2193.39,0.05
ORD-03781,PROD-028,1.0,1957.14,0.09
ORD-03781,PROD-017,2.0,2275.72,0.02
ORD-03782,PROD-037,2.0,529.04,0.15
ORD-03782,PROD-049,4.0,358.37,0.11
ORD-03782,PROD-019,1.0,380.41,0.02
ORD-03783,PROD-022,4.0,1870.93,0.02
ORD-03783,PROD-011,3.0,627.06,0.09
ORD-03783,PROD-010,5.0,7853.25,0.09
ORD-03783,PROD-001,3.0,4713.31,0.03
ORD-03784,PROD-025,5.0,1531.21,0.1
ORD-03785,PROD-036,1.0,1412.12,0.01
ORD-03785,PROD-049,3.0,358.37,0.05
ORD-03785,PROD-008,,3320.58,0.08
ORD-03785,PROD-050,5.0,2228.18,0.04
ORD-03786,PROD-008,4.0,3320.58,0.04
ORD-03786,PROD-018,1.0,1330.11,0.07
ORD-03786,PROD-012,1.0,2193.39,0.14
ORD-03787,PROD-041,2.0,834.98,0.03
ORD-03787,PROD-008,4.0,3320.58,0.02
ORD-03788,PROD-032,5.0,2147.54,0.01
ORD-03789,PROD-031,5.0,355.85,0.13
ORD-03789,PROD-035,5.0,,0.17
ORD-03789,PROD-033,2.0,1749.63,0.2
ORD-03789,PROD-045,5.0,750.97,0.19
ORD-03790,PROD-048,1.0,1918.99,0.15
ORD-03791,PROD-050,3.0,2228.18,0.18
ORD-03791,PROD-034,3.0,1513.79,0.12
ORD-03792,PROD-001,4.0,4713.31,0.08
ORD-03792,PROD-044,4.0,2377.7,0.12
ORD-03793,PROD-042,1.0,1627.03,0.19
ORD-03793,PROD-035,5.0,808.36,0.02
ORD-03794,PROD-019,3.0,380.41,0.09
ORD-03794,PROD-048,1.0,1918.99,0.02
ORD-03794,PROD-023,1.0,1453.66,0.07
ORD-03795,PROD-016,1.0,1238.94,0.01
ORD-03795,PROD-046,3.0,1012.78,0.01
ORD-03795,PROD-031,5.0,355.85,0.09
ORD-03796,PROD-044,1.0,2377.7,0.14
ORD-03797,PROD-007,4.0,5483.53,0.14
ORD-03797,PROD-046,4.0,1012.78,0.12
ORD-03798,PROD-006,1.0,3868.84,0.18
ORD-03798,PROD-031,3.0,355.85,0.04
ORD-03798,PROD-043,5.0,2126.48,0.02
ORD-03798,PROD-025,3.0,1531.21,0.08
ORD-03799,PROD-002,5.0,2197.08,0.08
ORD-03799,PROD-032,3.0,2147.54,0.16
ORD-03799,PROD-005,1.0,4513.55,0.1
ORD-03799,PROD-040,3.0,1885.79,0.1
ORD-03800,PROD-023,4.0,1453.66,0.15
ORD-03800,PROD-039,4.0,1736.04,0.11
ORD-03800,PROD-028,1.0,1957.14,0.13
ORD-03800,PROD-014,1.0,959.11,0.1
ORD-03801,PROD-013,4.0,2493.12,0.13
ORD-03801,PROD-014,2.0,959.11,0.02
ORD-03801,PROD-033,5.0,1749.63,0.03
ORD-03802,PROD-044,1.0,2377.7,0.11
ORD-03802,PROD-024,3.0,1358.39,
ORD-03802,PROD-042,1.0,1627.03,0.15
ORD-03803,PROD-003,2.0,2845.14,0.15
ORD-03803,PROD-018,1.0,1330.11,0.19
ORD-03803,PROD-038,3.0,1552.78,0.17
ORD-03804,PROD-020,1.0,2140.44,0.11
ORD-03804,PROD-033,1.0,1749.63,0.06
ORD-03805,PROD-041,5.0,834.98,0.1
ORD-03805,PROD-027,3.0,2195.93,0.18
ORD-03806,PROD-015,3.0,447.57,0.04
ORD-03806,PROD-017,4.0,2275.72,0.15
ORD-03807,PROD-050,5.0,2228.18,0.18
ORD-03807,PROD-038,2.0,1552.78,0.04
ORD-03807,PROD-025,3.0,1531.21,
ORD-03808,PROD-025,3.0,1531.21,0.17
ORD-03808,PROD-041,4.0,834.98,0.11
ORD-03808,PROD-017,3.0,2275.72,0.15
ORD-03809,PROD-025,3.0,1531.21,
ORD-03810,PROD-021,5.0,444.56,0.03
ORD-03811,PROD-024,1.0,1358.39,0.09
ORD-03812,PROD-016,3.0,1238.94,0.19
ORD-03812,PROD-018,3.0,1330.11,0.2
ORD-03813,PROD-005,5.0,4513.55,0.17
ORD-03813,PROD-040,2.0,1885.79,0.14
ORD-03814,PROD-019,2.0,380.41,0.15
ORD-03814,PROD-036,4.0,1412.12,0.08
ORD-03815,PROD-019,4.0,380.41,0.09
ORD-03815,PROD-032,3.0,2147.54,0.14
ORD-03815,PROD-018,2.0,1330.11,0.11
ORD-03816,PROD-006,5.0,3868.84,0.12
ORD-03817,PROD-019,3.0,380.41,0.01
ORD-03818,PROD-003,1.0,2845.14,0.1
ORD-03819,PROD-031,4.0,355.85,0.06
ORD-03819,PROD-025,5.0,1531.21,0.01
ORD-03819,PROD-039,4.0,1736.04,0.15
ORD-03819,PROD-037,4.0,529.04,0.19
ORD-03820,PROD-008,4.0,3320.58,0.03
ORD-03820,PROD-011,2.0,627.06,0.1
ORD-03820,PROD-021,4.0,444.56,0.02
ORD-03821,PROD-047,4.0,328.6,0.01
ORD-03821,PROD-021,2.0,444.56,0.11
ORD-03821,PROD-001,2.0,4713.31,0.19
ORD-03821,PROD-041,3.0,834.98,0.16
ORD-03822,PROD-002,1.0,2197.08,0.17
ORD-03823,PROD-020,1.0,2140.44,0.03
ORD-03823,PROD-046,5.0,1012.78,0.01
ORD-03824,PROD-009,5.0,5981.22,0.03
ORD-03824,PROD-045,1.0,750.97,0.09
ORD-03824,PROD-025,5.0,1531.21,0.19
ORD-03825,PROD-041,4.0,834.98,0.11
ORD-03826,PROD-035,2.0,808.36,0.04
ORD-03826,PROD-004,5.0,5465.79,0.06
ORD-03827,PROD-013,4.0,2493.12,0.13
ORD-03827,PROD-036,2.0,1412.12,0.19
ORD-03827,PROD-007,1.0,5483.53,0.08
ORD-03828,PROD-021,2.0,444.56,0.12
ORD-03828,PROD-036,2.0,1412.12,0.07
ORD-03828,PROD-040,2.0,1885.79,0.19
ORD-03828,PROD-026,5.0,526.56,0.04
ORD-03829,PROD-020,4.0,2140.44,0.06
ORD-03829,PROD-028,4.0,1957.14,0.05
ORD-03830,PROD-038,5.0,1552.78,0.05
ORD-03831,PROD-018,5.0,1330.11,0.12
ORD-03831,PROD-049,3.0,358.37,0.04
ORD-03831,PROD-010,2.0,7853.25,0.05
ORD-03831,PROD-026,2.0,526.56,0.15
ORD-03832,PROD-020,3.0,2140.44,0.09
ORD-03832,PROD-045,4.0,750.97,0.07
ORD-03832,PROD-023,3.0,1453.66,0.14
ORD-03833,PROD-048,2.0,1918.99,0.06
ORD-03834,PROD-020,3.0,2140.44,0.16
ORD-03834,PROD-046,5.0,1012.78,0.01
ORD-03834,PROD-034,5.0,1513.79,0.09
ORD-03834,PROD-009,2.0,5981.22,0.06
ORD-03835,PROD-004,4.0,5465.79,0.17
ORD-03835,PROD-006,2.0,3868.84,0.02
ORD-03835,PROD-026,5.0,526.56,0.12
ORD-03835,PROD-048,2.0,1918.99,0.05
ORD-03836,PROD-021,1.0,444.56,0.1
ORD-03836,PROD-027,2.0,2195.93,
ORD-03836,PROD-017,5.0,2275.72,0.08
ORD-03837,PROD-008,3.0,3320.58,0.05
ORD-03837,PROD-006,4.0,3868.84,0.09
ORD-03837,PROD-024,1.0,1358.39,0.03
ORD-03837,PROD-002,1.0,2197.08,0.16
ORD-03838,PROD-005,2.0,4513.55,0.19
ORD-03838,PROD-020,5.0,2140.44,0.17
ORD-03839,PROD-032,4.0,2147.54,0.18
ORD-03839,PROD-013,4.0,2493.12,0.04
ORD-03839,PROD-003,2.0,2845.14,0.08
ORD-03840,PROD-039,4.0,1736.04,0.04
ORD-03840,PROD-002,1.0,2197.08,0.15
ORD-03840,PROD-007,3.0,5483.53,0.14
ORD-03840,PROD-008,2.0,3320.58,0.19
ORD-03841,PROD-050,2.0,2228.18,0.15
ORD-03841,PROD-014,1.0,959.11,0.09
ORD-03842,PROD-036,4.0,1412.12,0.18
ORD-03843,PROD-023,3.0,1453.66,0.15
ORD-03843,PROD-036,1.0,1412.12,0.07
ORD-03844,PROD-001,1.0,4713.31,0.13
ORD-03844,PROD-039,,1736.04,0.18
ORD-03844,PROD-038,3.0,1552.78,0.1
ORD-03845,PROD-026,5.0,526.56,0.05
ORD-03845,PROD-007,2.0,5483.53,0.15
ORD-03845,PROD-033,5.0,1749.63,0.13
ORD-03845,PROD-006,5.0,3868.84,0.19
ORD-03846,PROD-035,1.0,808.36,0.01
ORD-03846,PROD-003,1.0,2845.14,0.14
ORD-03847,PROD-049,3.0,358.37,0.06
ORD-03847,PROD-016,2.0,1238.94,0.03
ORD-03848,PROD-020,4.0,2140.44,0.1
ORD-03848,PROD-009,5.0,5981.22,0.13
ORD-03849,PROD-045,5.0,750.97,0.19
ORD-03849,PROD-041,1.0,834.98,0.0
ORD-03849,PROD-024,2.0,1358.39,0.02
ORD-03849,PROD-002,3.0,2197.08,0.19
ORD-03850,PROD-014,1.0,959.11,0.15
ORD-03850,PROD-005,4.0,4513.55,0.12
ORD-03851,PROD-021,3.0,444.56,0.12
ORD-03851,PROD-030,2.0,,0.12
ORD-03851,PROD-041,1.0,834.98,0.2
ORD-03852,PROD-038,5.0,1552.78,0.03
ORD-03852,PROD-007,3.0,5483.53,0.1
ORD-03852,PROD-017,4.0,2275.72,0.07
ORD-03853,PROD-015,4.0,447.57,0.13
ORD-03853,PROD-033,4.0,1749.63,0.13
ORD-03853,PROD-014,4.0,959.11,0.19
ORD-03854,PROD-032,5.0,2147.54,0.13
ORD-03854,PROD-041,4.0,,0.12
ORD-03855,PROD-003,4.0,2845.14,0.14
ORD-03855,PROD-048,1.0,1918.99,0.14
ORD-03855,PROD-001,4.0,4713.31,0.08
ORD-03855,PROD-037,1.0,529.04,0.19
ORD-03856,PROD-025,4.0,1531.21,0.15
ORD-03856,PROD-044,5.0,2377.7,0.18
ORD-03856,PROD-024,3.0,1358.39,0.07
ORD-03856,PROD-029,1.0,895.64,0.09
ORD-03857,PROD-043,4.0,2126.48,0.2
ORD-03857,PROD-013,5.0,2493.12,
ORD-03858,PROD-022,5.0,1870.93,0.04
ORD-03858,PROD-007,4.0,5483.53,0.01
ORD-03858,PROD-014,3.0,959.11,0.12
ORD-03859,PROD-032,2.0,2147.54,0.11
ORD-03859,PROD-031,5.0,355.85,0.13
ORD-03859,PROD-046,3.0,1012.78,0.13
ORD-03859,PROD-006,3.0,3868.84,0.13
ORD-03860,PROD-025,3.0,1531.21,0.19
ORD-03861,PROD-029,2.0,895.64,0.04
ORD-03861,PROD-015,5.0,447.57,0.19
